@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'homo omof mofo ofob fobi obic bico ico co e o e e b e bu bur burr urro rro ro p o po por por or a r ac acr acre cred redi edit dita itar tar ar e r em em em t m tu tud tudo udo do q o qu que que ue v e ve vê vê ê n ̂ na na na i a in int inte nter tern erne rnet ',racismoN1
'\"cli clie lien ient ente nte te c e cl cla clar laro aro ro a o ac ace aces cess essa ssa sa o a o o t o tw twi twit witt itte tter ter er d r de de de g e gr gra grac raç aça ça ̧a d a do do do s o se seu seu eu c u ce cel celu elul lula ular lar! ar!\" r!\". !\". \". e . en ent enta ntã tão ão ̃o q o qu que quer uer er d r di diz dize izer zer er q r qu que que ue c e cl cli clie lien ient ente nte te e e es esc escu scur curo uro ro n o na nã não ão ̃o p o po pod pode ode? de? e? l ? la lam lame amen ment enta ntá táv áve ́vel vel el e l es ess esse sse se r e ra rac raci acis cism ismo smo. ',racismoN1
'(tod todo odo do b o ba ban band andi ndid dido ido do e o é é é n ́ ne neg negr egro gro ro o o ou ou ou t u te tem tem em a m a a a a al alm alma lma ma n a ne neg negr egra gra) ',racismoN1
'‘fav fave avel vela elad lado ado’ do’ o’ e ’ e e ‘ e ‘v ‘va ‘vag vaga agab gabu abun bund undo ndo’ do’: o’: ’: o : os os os x s xi xin xing inga ngam game amen ment ento ntos tos os q s qu que que ue l e le lev leva evar vara aram ram am b m br bru brun runo uno no d o de de de l e lu luc luca uca ca a a a a s a se ser ser er c r co con cond onde nden dena enad nado ado do p o pe pel pela ela la j a ju jus just usti stic tiç iça ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do o o o o d o de dem demo emô môn ôni ̂nio nio io d o da das das as e s en enf enfe nfer ferm ermi rmid mida idad dade ades des es i s in inc incu ncur cura urá ráv áve ́vei veis eis is e s é é é c ́ ch cha cham hama amad mado ado do d o de de de p e pr pre pret reto eto to v o ve vel velh elho lho. ',racismoN1
'toda oda da m a mi min minh inha nha ha a a ad ado adol dole oles lesc esce scen cenc enci ncia cia, ia, a, a , ao ao ao a o at ate aten tend ende nder der er a r a a p a po por port orta rta ta d a da da da c a ca cas casa asa sa d a da da da m a mi min minh inha nha ha v a vo vó vó, ó, ́, e , eu eu eu o u ou ouv ouvi uvi vi a i a a p a pe per perg ergu rgun gunt unta nta: ta: a: \" : \"p \"po \"pos poss osso sso so f o fa fal fala alar lar ar c r co com com om s m su sua sua ua p a pa pat patr atro troa roa? oa?\" ',racismoN1
'mere erec rece ecem cem em s m su sur surr urra rra ra d a de de de l e la lam lamp ampa mpad pada ada da f a fl flu fluo luor uore ores resc esce scen cent ente nte te p e pr pra pra ra a a ap apr apre pren rend ende nder dere erem rem em a m a a s a se ser ser er g r ge gen gent ente ',racismoN1
'voce ocê cê ê n ̂ na nã não ão ̃o e o é é é n ́ ne neg negr egro gro, ro, o, v , vo voc voce ocê cê ê e ̂ é é é m ́ mo mor more oren rend endo ndo do c o cl cla clar laro ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do v o vo voc voce ocê cê ê d ̂ di diz diz iz q z qu que que ue q e qu que quer uer er e r es esc escl scla clar lare arec rece ecer cer er u r um um um a m as ass assu ssun sunt unto nto. ',racismoN1
'barr arri rrig riga iga ga s a su suj suja ',racismoN1
'(os os n s ne neg negr egro gros ros os n s na nã não ão ̃o s o sa sã são ão ̃o n o no nor norm orma rmai mais ais is e s e e n e na nã não ão ̃o m o me mer mere erec rece ecem cem em n m ne nen nenh enhu nhum hum um r m re res resp espe spei peit eito ito) ',racismoN1
'pena ena na q a qu que que ue e e eu eu eu n u na nã não ão ̃o n o na nas nasc asci sci ci c i co com com om u m um uma uma ma p a pe pel pele ele le m e mo mor more oren rena ena na i a ig igu igua gual ual al a l a a s a su sua ',racismoN1
'“ess essa ssa sa p a pr pre pret reta eta ta r a ro rou roub oubo ubou bou ou a u a a m a mi min minh inha nha ha f a fi fil filh ilha lha” ha” a” m ” mu mul mulh ulhe lher her er t r te ten tent enta nta ta s a se seq sequ eque ques uest estr stra trar rar ar f r fi fil filh ilha lha ha d a de de de c e ca cas casa asal sal al i l in int inte nter terr erra rrac raci acia cial ',racismoN1
'ah, h, m , ma mas mas as v s vo voc voce ocê cê ê e ̂ é é é b ́ br bra bran ranc anca nca ca p a po por por or d r de den dent entr ntro tro! ro! o! q ! qu que que ue ? ',racismoN1
'eu i u ir ir ir c r co con conh onhe nhec hece ecer cer er a r a a f a fa fam fami amí míl íli ́lia lia ia d a do do do m o me meu meu eu n u na nam namo amor mora orad rado ado do e o e e o e o o t o ti tio tio io d o de del dele ele le p e pe per perg ergu rgun gunt unta ntar tar ar q r qu qua quan uant anto nto to e o el ele ele le t e ta tá tá á m ́ me me me p e pa pag paga agan gand ando ndo do p o po por porq orqu rque que ue q e qu que quer uer er u r um uma uma ma t a ta tam tamb ambe mbé bém ém ',racismoN1
'voce ocê cê ê n ̂ na nã não ão ̃o p o pa par pare arec rece ece ce n e ne neg negr egra gra, ra, a, n , na nã não ão ̃o t o te tem tem em a m aq aqu aque quel uele eles les es t s tr tra trac raç aço ços ̧os os n s ne neg negr egro gros ros! os!! s!!! ',racismoN1
'voce ocê cê ê u ̂ us usa usa sa p a po pó pó ó c ́ co com comp ompa mpac pact acto cto to ( o (m (ma (maq maqu aqui quia uiag iage agem gem) em) m) o ) ou ou ou c u ca car carv arva rvã vão ão? ',racismoN1
'se n e na nad nada ada da d a de der der er c r ce cer cert erto rto to c o co con cont onti ntin tinu inua nuar uare arem remo emos mos os s s se sen send endo ndo do p o pr pre prec reco econ conc once ncei ceit eitu ituo tuos uoso osos sos os a s aq aqu aqui qui ui d i do do do a o al alt alto lto to d o do do do c o ca cas cast aste stel telo ',racismoN1
'voce ocê cê ê n ̂ na nã não ão ̃o t o te ter ter er d r di dir dire irei reit eito ito to a o a a c a co con conh onhe nhec hece ecer cer er s r se seu seus eus us a s an anc ance nces cest estr stra trai rais ais is d s di dir dire iret reto etos tos os p s po por porq orqu rque que ue o e os os os b s br bra bran ranc anco ncos cos os q s qu que quei ueim eima imar mara aram ram am t m to tod todo odos dos os o s os os os a s ar arq arqu rqui quiv uivo ivos vos? ',racismoN1
'voce ocê cê ê t ̂ te tem tem em u m um uma uma ma b a be bel bele elez leza eza za e a ex exo exó xót óti ́tic tica ',racismoN1
'“nã não ão ̃o s o so sou sou ou t u te teu teus eus us b s br bra bran ranc anco ncos ',racismoN1
'noss ossa ssa, sa, a, s , se seu seu eu n u na nam namo amor mora orad rado ado do e o é é é b ́ br bra bran ranc anco nco? co? o? t ? ta tá tá á d ́ de de de p e pa par para arab rabe abé bén éns ',racismoN1
'\"nã não ão ̃o s o so sou sou ou t u tu tua tuas uas as n s ne neg nega ega! ga!\" a!\" !\" # \" #a #ah #ahb ahbr hbra bran ranc anco ncod coda odá dáu áum ́umt umte mtem temp empo ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do v o vo voc voce oce ce n e na nao nao ao c o co com come ome me a e a a p a pi pip pipo ipoc poca oca ca q a qu que quei ueim eima imad madi adin dinh inha nha. ha.” ',racismoN1
'eu n u na nã não ão ̃o s o so sou sou ou r u ra rac raci acis cist ista sta ta p a pq pq pq r q ra rac raci acis cism ismo smo mo e o é é é c ́ cr cri crim rime ime me e e e e c e cr cri crim rime ime me e e é é é c ́ co coi cois oisa isa sa d a de de de n e ne neg negr egro ',racismoN1
'fala alar lara aram ram am p m pr pra pra ra m a mi mim mim im q m qu que que ue c e ca cab cabe abel belo elo lo c o ca cac cach ache chea head eado ado do a o ar arm arma rmad mado ado do e o é é é r ́ ri rid ridi idí díc ícu ́cul culo ulo. lo. o. s . si sin sinc ince ncer cera eram rame amen ment ente nte te # e #r #ra #rac raci acis cism ismo smo. mo. o. v . vo vou vou ou a u as ass assu ssum sumi umir mir ir m r me meu meus eus us c s ca cac cach acho chos hos os s s si sim sim im e m e e f e fo fod foda oda- da-s a-se -se. ',racismoN1
'deve eve ve s e se ser ser er d r di dif difi ifí fíc íci ́cil cil il p l pa par para ara ra v a vo voc voce ocê cê, ê, ̂, t , tr tra trab raba abal balh alha lhar har ar e r e e e e es est estu stud tuda udar dar. ',racismoN1
'fala alav lava avam vam am q m qu que que ue m e me meu meu eu c u ca cab cabe abel belo elo lo p o pa par pare arec reci ecia cia ia d a de de de p e po poo pood oodl odle dle le e e eu eu eu r u re res resp espo spon pond ondi ndia dia ia q a qu que que ue r e ri rin rinh inha nha ha h a ho hor hora orá rár ári ́rio rio io m o ma mar marc arca rcad cado ado do n o no no no p o pe pet pets etsh tsho shop hop op t p to tod toda oda da s a se sem sema eman mana ana, na, a, m , ma mas mas as q s qu que que ue a e a a c a ca cad cade adel dela ela la n a na nã não ão ̃o e o er era era ra e a eu eu eu # u #r #ra #rac raci acis cism ismo ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do f o fa fal fala alam lam am \" m \"l \"li \"lis list ista sta ta n a ne neg negr egra gra\" ra\" a\" p \" pa par para ara ra c a co coi cois oisa isas sas as r s ru rui ruin uins ins” ',racismoN1
'voce ocê cê ê n ̂ na nã não ão ̃o e o é é é n ́ ne neg negr egro ',racismoN1
'este ster tere ereo reó eót óti ́tip tipo ipo po d o de de de l e la lad ladr adra drã rão ão! ',racismoN1
'a mo moc moç oça ça ̧a q a qu que quer uer er \" r \"a \"a \"a p a pa paz paz az m z mu mun mund undi ndia dial ial\" al\", l\", \", m , ma mas mas as a s ac ach acha cha ha n a ne neg negr egro gro ro u o um uma uma ma m a me mer merd erda rda. da. a. s . so sor sorv orve rvet vete ete, te, e, n , ne né né? é? ́? s ? se sei sei. ei.. i... ... .. # . #r #ra #rac raci acis cism ismo smo ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do a o a a b a bo bol bola ola la p a pr pri prin rinc inci ncip cipa ipal pal al d l da da da s a si sin sinu inuc nuca uca ca e a é é é b ́ br bra bran ranc anca nca. ',racismoN1
'“o p o pr pro prof rofe ofes fess esso ssor sor or d r di dis diss isse sse se q e qu que que ue e e eu eu eu p u pr pre prec reci ecis cisa isav sava ava va d a de de de u e um um um h m ho hom home omem mem em p m pr pra pra ra m a me me me ‘ e ‘c ‘co ‘col colo oloc loca ocar car ar n r na na na l a li lin linh inha nha’ ha’” a’” ’” h ” ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/e y/ev /evb evbd vbd3 bd30 d308 308u 08uu 8uud uudf udf df f  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo ',racismoN1
'como omo mo a o as ass assi ssim sim im v m vo voc voce ocê cê ê n ̂ na nã não ão ̃o s o sa sab sabe abe be s e sa sam samb amba mbar bar? ',racismoN1
'de o e on ond onde nde de v e ve vem vem em e m es ess esse sses ses es o s ol olh olho lhos hos? ',racismoN1
'voce ocê cê ê e ̂ é é é p ́ pr pri priv rivi ivil vile ileg legi egia giad iada ada da p a po por por or s r se ser ser er c r co cot coti otis tist ista ',racismoN1
'voce ocê cê ê n ̂ ne nem nem em p m pa par pare arec rece ece ce n e ne neg negr egro ',racismoN1
'rt “ t “@ “@1 “@1f @1fo 1for fore orev reve ever vera eral ralo alon lone onee nee_ ee_: e_: _: o : o o r o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do a o al alg algu lgue gué uém ém ́m v m va vai vai ai t i ti tir tira irar rar ar f r fo fot foto oto to e o e e d e di diz diz iz \" z \"c \"co \"col colo oloc loca oca ca o a o o f o fl fla flas lash ash sh p h po por porq orqu rque que ue t e ta ta ta m a mu mui muit uito ito to e o es esc escu scur curo uro ro a o aq aqu aqui qui\" ui\"” ',racismoN1
'“mer merc erca rcad cado ado do n o ne neg negr egro gro” ',racismoN1
'nao ao s o so sou sou ou h u ho hom homo omof mofo ofó fób óbi ́bic bico ico co s o so só só ó n ́ na nã não ão ̃o g o go gos gost osto sto to d o de de de g e ga gay gays ays ys a s ac ach acho cho ho q o qu que que ue e e el ele eles les es n s na nao nao ao p o pr pre prec reci ecis cisa isav sava avam vam am e m ex exi exis xist isti stir ',racismoN1
'voce ocê cê ê l ̂ la lav lava ava va s a se seu seu eu c u ca cab cabe abel belo elo? ',racismoN1
'todo odo do p o pr pre pret reto eto to e o é é é p ́ pr pra pra ra f a fr fre fren rent ente ',racismoN1
'a pe pes pess esso ssoa soa oa e a é é é p ́ po pob pobr obre bre, re, e, t , to tom tomo omou mou ou p u pa pau pau au n u no no no v o ve ves vest esti stib tibu ibul bula ular lar ar d r da da da u a us usp usp, sp, p, c , ch chi chia hiav iava ava va q a q q l q la lá lá á s ́ so só só ó t ́ ti tin tinh inha nha ha p a pl pla play layb aybo yboy boy oy n y no nos nos os c s cu cur curs urso rsos sos os c s co con cons onsi nsid side ider dera erad rado ados dos os \" s \"t \"to \"top top\" op\", p\", \", a , ag ago agor gora ora ra q a q q t q te tem tem em c m co cot cota ota ta r a re rec recl ecla clam lama ama. ma.. ',racismoN1
'(os os n s ne neg negr egro gros ros os n s na nã não ão ̃o m o me mer mere erec rece ecem cem em b m bo boa boas oas as c s co con cond ondi ndic diç iço çõ ̧õe ões ̃es es d s de de de t e tr tra trab raba abal balh alho lho ho p o po por porq orqu rque que ue s e si sim simp impl mple ples lesm esme smen ment ente nte te s e sa sã são ão ̃o n o ne neg negr egro gros ros) ',racismoN1
'\"vc vc s c se se se a e ac ach acha cha ha m a mu mui muit uito ito to p o po por por or s r se ser ser er n r ne neg negr egra gra\" ra\" a\" f \" fi fil filh ilha lha ha e a eu eu eu i u ia ia ia m a me me me a e ac ach acha char har ar m r mu mui muit uito ito to a o at ate ate te s e se se se e e eu eu eu f u fo fos foss osse sse se a e az azu azul zul ul m l me me me p e po por porp orpe ',racismoN1
'diss isse sser sera eram ram am q m q q a q am ama aman manh anha nha ha n a no no no f o fa fan fant anta ntá tás ást ́sti stic tico ico co v o va vai vai ai p i pa pas pass assa ssar sar ar a r a a m a mu mul mulh ulhe lher her er e r ex ex- ex-n x-ne -neg negr egra gra ra q a q q p q pa pas pass assa ssa sa u a um um um p m pr pro prod rodu odut duto uto to p o pr pra pra ra f a fi fic fica icar car ar b r br bra bran ranc anca nca, ca, a, a , am ama aman manh anha nhã hã ã d ̃ de des desc esco scob cobr obri brim rimo imos mos os o s o o s o se seg segr egre gred redo edo do d o da da da b a be bey beyo eyon yonc once ',racismoN1
'quan uand ando ndo do v o vo voc voce ocê cê ê s ̂ se sen sent enta nta ta d a do do do l o la lad lado ado do d o de de de u e um uma uma ma p a pe pes pess esso ssoa soa oa n a no no no o o ô ôn ôni ̂nib nibu ibus bus us e s e e e e el ela ela la g a gu gua guar uard arda rda da o a o o c o ce cel celu elul lula ular lar ar e r e e o e o o f o fo fon fone one ne d e de de de o e ou ouv ouvi uvid vido ',racismoN1
'“ama aman manh anha nhã hã ã e ̃ é é é d ́ di dia dia ia d a de de de b e br bra bran ranc anco nco” ',racismoN1
'não ão ̃o c o co con cont ontr ntra trat rato ato to n o ne neg negr egro gros ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do a o a a m a ma mag magi agia gia ia n a ne neg negr egra gra ra q a qu que que ue e e é é é a ́ a a d a do do do m o ma mal mal. ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do a o al alg algu lgue gué uém ém ́m f m fa fal fala ala: la: a: \" : \"n \"na \"nã não ão ̃o m o me me me i e im imp impo mpor port orto rto to s o se se se v e vo voc voce ocê cê ê e ̂ é é é r ́ ri ric rico ico co o o ou ou ou p u po pob pobr obre bre, re, e, b , bo bon boni onit nito ito to o o ou ou ou f u fe fei feio eio, io, o, b , br bra bran ranc anco nco co o o ou ou ou p u pr pre pret reto eto\" to\". ',racismoN1
'voce ocê cê ê t ̂ te tem tem em s m so sor sort orte rte te d e de de de s e se ser ser er n r ne neg negr egra gra, ra, a, n , ne nem nem em p m pr pre prec reci ecis cisa isa sa e a es est estu stud tuda udar dar ar p r pr pra pra ra p a pa pas pass assa ssar sar ar n r no no no v o ve ves vest esti stib tibu ibul bula ular lar! ar!! r!!! ',racismoN1
'ante ntes tes es q s q q m q me me me a e ap ape aped pedr edre drej reje ejem jem em n m na nã não ão ̃o s o so sou sou ou h u ho hom homo omof mofo ofó fób óbi ́bic bico ico, co, o, s , so só só ó a ́ ac ach acho cho ho q o qu que que ue s e se se se v e vc vc vc f c fo for for or g r ga gay gay ay v y vc vc vc t c te tem tem em q m qu que que ue d e da dar dar ar s r se seu seu eu c u cu cu cu d u de de de b e bo boa boa oa s a se sem sem em q m qu que quer uere erer rer er s r se ser ser er m r mu mul mulh ulhe lher her er u r us usa usan sand ando ndo do s o sh sho shor hort orti rtin tinh inho nho ho e o e e t e to top ',racismoN1
'que ue c e co cor cor or i r in int inte nter tere eres ress essa ssan sant ante nte te v e vo voc voce ocê cê ê t ̂ te tem tem! ',racismoN1
'esse sses ses es c s co cot coti otis tist ista stas tas as c s ch che cheg hega egam gam am a m aq aqu aqui qui ui n i na na na f a fa fac facu acul culd ulda ldad dade ade de d e de de de d e di dir dire irei reit eito ito to s o se sem sem em s m sa sab sabe aber ber er l r le ler ler er n r ne nem nem em e m es esc escr scre crev reve ever ',racismoN1
'como omo mo j o ja já já á d ́ di diz dizi izia zia ia o a o o v o ve vel velh elho lho ho d o di dit dita itad tado ado: do: o: n : ne neg negr egro gro ro b o bo bom bom om e m é é é n ́ ne neg negr egro gro ro m o mo mor mort orto rto. ',racismoN1
'\"bra bran ranc anca ncã cão ão ̃o s o se sem semp empr mpre pre re t e te tem tem em u m um um um p m p* p** p** ** e * en eno enor norm orme rme, me, e, n , ne né né? é?” ',racismoN1
'odei deio eio io e o es ess esse sses ses es g s ga gay gays ays ys d s da da da m a mi min minh inha nha ha s a sa sal sala ala, la, a, o , od ode odei deio eio io a o a a v a vo voz voz oz d z de del dele eles les, es, s, s , so sou sou ou h u ho hom homo omof mofo ofob fobi obic bico ico co m o ms msm msm, sm, m, n , na nao nao ao t o te ten tenh enho nho ho o o ob obr obri brig riga igac gaç aça çao ̧ao ao d o de de de g e go gos gost osta star tar ar n r ne nem nem em d m de de de r e re res resp espe spei peit eita itar tar ar g r ga gay gays ays, ys, s, a , ab abe aber berr erra rrac raç aço çoe ̧oes ',racismoN1
'humm umm, mm, m, m , me me me l e le lem lemb embr mbro brou rou ou a u a a d a de des desc escu scul culp ulpa lpa pa d a da da da s a si sid sid, id, d, q , qu que que ue c e ch cha cham hamo amou mou ou m u me meu meu eu m u ma mar mari arid rido ido do d o de de de m e ma mac maca acac caco aco co m o mo mol molh olha lhad hado ado do e o e e d e di dis diss isse sse se q e q q e q er era era ra e a ex exp expr xpre pres ress essa ssã são ão ̃o d o do do do n o no nor nord orde rdes dest este ste te p e pr pra pra ra f a fe fei feio eio io # o #r #ra #rac raci acis cism ismo smo ',racismoN1
'quan uand ando ndo do m o me me me p e pa par para aram ram am p m pr pra pra ra p a pe per perg ergu rgun gunt unta ntar tar ar i r in ind indi ndig dign igna gnad nadx adxs dxs xs \" s \"p \"pq \"pq pq v q vo voc voce ocê cê ê f ̂ fe fez fez ez i z is iss isso sso so c o co com com om o m o o s o se seu seu eu c u ca cab cabe abel belo elo? lo?\" o?\" ?\" a \" ag ago agor gora ora ra q a qu que que ue a e as ass assu ssum sumi umi mi o i o o n o na nat natu atur tura ural ral? al?? ',racismoN1
'raci acis cism ismo smo mo e o é é é a ́ al alg algo lgo go l o la lam lame amen ment enta ntá táv áve ́vel vel el e l em em em t m to tod toda odas das as a s as as as i s in ins inst nsta stâ tân ânc ̂nci ncia cias ias. as.m s.me .me me p e pe per perd erdi rdi di e i em em em u m um um um b m ba bai bair airr irro rro ro n o ne neg negr egro gro ro e o em em em m m mi mia miam iami ami mi e i e e q e qu qua quas uase ase se f e fu fui fui ui l i li lin linc inch ncha chad hado ado do p o po por por or s r se ser ser er b r br bra bran ranc anco nco. ',racismoN1
'nao ao s o so sou sou ou r u ra rac raci acis cist ista sta ta n a ne nem nem em h m ho hom homo omof mofo ofob fobi obic bico ico, co, o, m , ma mas mas as t s te tem tem em u m um uma umas mas as p s pa par para arad rada adas das as q s qu que que ue m e me me me i e ir irr irri rrit rita itam tam am e m e e n e na nao nao ao s o so sou sou ou o u ob obr obri brig riga igad gado ado do a o ac ace acei ceit eita itar tar ar c r ca cal cala alad lado ado, do, o, f , fo fod foda odas dase ase se o e o o q o qu que que ue v e vo voc voce oces ces es p s pe pen pens ensa nsam ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do o o o o r o re rem reme emé méd édi ́dio dio io p o pr pra pra ra d a do doi doid oido ido do e o é é é t ́ ta tar tarj arja rja- ja-p a-pr -pre pret reta eta. ',racismoN1
'casa asal sal al g l ga gay gay ay r y re rec rece eceb cebe ebe be c e ca car cart arta rta ta e a em em em c m co con cond ondo ndom domi omí mín íni ́nio nio io d o do do do r o ri rio rio: io: o: ‘ : ‘g ‘ge ‘gen gent ente nte te d e de de de c e co cor cor or e r e e a e af afe afem femi emin mina inad nada ada’ da’ a’ # ’ #f #fu #fun fund unda ndam dame amen ment enta ntal tali alis lism ismo smo mo + o + + # + #r #ra #rac raci acis cism ismo smo mo + o + + # + #h #ho #hom homo omof mofo ofob fobi obia ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do o o o o g o ga gat gato ato to p o pr pre pret reto eto to e o é é é o ́ o o q o qu que que ue d e da dá dá á a ́ az aza azar zar. ',racismoN1
'voce ocê cê ê v ̂ va vai vai ai s i se se se d e da dar dar ar b r be bem bem em c m co com com om o m os os os g s gr gri grin ring ingo ngo, go, o, m , mu mul mula ulat lata ata ta t a ti tip tipo ipo po e o ex exp expo xpor port orta rtac taç aça çã ̧ão ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do o o o o h o ha hal hall alls lls ls p s pr pre pret reto eto to e o é é é b ́ br bra bran ranc anco nco. ',racismoN1
'“que que ue c e co cor cor or b r br bra bran ranc anca nca ca i a in int inte nter tere eres ress essa ssan sant ante nte te v e vo voc voce ocê cê ê t ̂ te tem tem! em!” ',racismoN1
'voce ocê cê ê e ̂ é é é t ́ ta tã tão ão ̃o b o bo bon bonz onzi nzin zinh inho nho, ho, o, u , um um um n m ne neg negr egro gro ro d o de de de a e al alm alma lma ma b a br bra bran ranc anca nca ca e a e e p e pu pur pura ',racismoN1
'hoje oje, je, e, a , a a n a ni nig nige iger geri eria rian iana ana na c a ch chi chim hima imam mama aman mand anda nda da n a ng ngo ngoz gozi ozi zi a i ad adi adic dich ichi chie hie ie e e e e o e ou out outr utra tras ras as a s au aut auto utor tora oras ras as c s co com com om r m ra rai raí aíz íze ́zes zes es a s af afr afri fric rica ican cana anas nas as q s qu que que ue e e es esc escr scre crev reve evem vem em e m em em em i m in ing ingl ngle glê lês ês, ̂s, s, c , co com como omo. mo.. o... ',racismoN1
'o ra rac raci acis cism ismo smo mo c o co com come omec meç eça ça ̧a q a qu qua quan uand ando ndo do e o em em em u m um uma uma ma i a im imp impr mpre pres ress esso ssor sora ora ra o a o o c o ca car cart artu rtuc tuch ucho cho ho p o pr pre pret reto eto to d o de dep depe epen pend ende nde de d e do do do c o ca car cart artu rtuc tuch ucho cho ho c o co col colo olor lori orid rido ido do p o pr pra pra ra f a fu fun func unci ncio cion iona onar nar. ',racismoN1
'“eu eu n u na nã não ão ̃o s o so sou sou ou r u ra rac raci acis cist ista sta, ta, a, t , ti tin tinh inha nha ha u a um uma uma ma f a fu fun func unci ncio cion iona oná nár ári ́ria ria/ ia/e a/em /emp empr mpre preg rega egad gada ada da b a br bra bran ranc anca nca ca e a em em em c m ca cas casa asa, sa, a, t , to tod todo odos dos os a s ad ado ador dora orav rava avam vam am e m el ela ela, la, a, u , um uma uma ma f a fo fof fofa ofa. fa.” ',racismoN1
'para ara ra u a um uma uma ma n a ne neg negr egra gra, ra, a, a , at ate até té é q ́ qu que que ue v e vo voc voce ocê cê ê e ̂ é é é b ́ bo bon boni onit nita ita. ',racismoN1
'até té é q ́ qu que que ue s e se seu seu eu c u ca cab cabe abel belo elo lo n o ne nem nem em e m é é é t ́ ta tã tão ão ̃o r o ru rui ruim ',racismoN1
'raci acis cism ismo smo mo n o na nã não ão ̃o e o ex exi exis xist iste ste, te, e, t , ti tir tira ira ra e a es ess essa ssa sa p a pa par para ara ra d a da da da c a ca cab cabe abec beç eça ça! ̧a!! ',racismoN1
'fale alei lei ei m i mo mor more oren rena ena na p a po por porq orqu rque que ue s e se se se f e fa fal fala alas lass asse sse se n e ne neg negr egra gra ra v a vo voc voce ocê cê ê f ̂ fi fic fica icar cari aria ria ia c a co con cons onst nstr stra tran rang angi ngid gida ',racismoN1
'voce ocê cê ê d ̂ de dev deve eve ve s e se ser ser er u r um um um f m fu fur fura urac raca acã cão ão ̃o n o na na na c a ca cam cama ',racismoN1
'luga ugar gar ar d r de de de n e ne neg negr egro gro ro e o é é é n ́ na na na a a á áf áfr ́fri fric rica ica. ca. a. n . na nã não ão ̃o v o ve vem vem em p m po pol polu olui luir uir ir o r o o b o br bra bras rasi asil sil il n l na nã não ',racismoN1
'- mi min minh inha nha ha \" a \"s \"se \"sec secr ecre cret reta etá tár ári ́ria ria\" ia\" a\" e \" é é é q ́ qu qua quas uase ase se d e da da da f a fa fam fami amil mili ilí lía ía, ́a, a, s , so só só ó n ́ na nã não ão ̃o p o po pod pode ode de u e us usa usar sar ar o r o o m o me mes mesm esmo smo mo b o ba ban banh anhe nhei heir eiro iro ro q o qu que que ue a e a a g a ge gen gent ente nte, te, e, u , ue ué ué? é?! ',racismoN1
'o qu que que ue + e +m +me +me me d e do dó dói ói ́i d i de des desd esde sde de q e qu que que ue f e fi fiq fiqu ique quei uei ei s i so sol solt olte ltei teir eira ira ra e a é é é p ́ pe per perc erce rceb cebe eber ber er q r qu que que ue a e ai ain aind inda nda da e a ex exi exis xist iste ste te p e pe pes pess esso ssoa soas oas as c s co com com om m m me men ment enta ntal tali alid lida idad dade ade de d e de de de q e qu que que ue \" e \"p \"pr \"pre pret reto eto\" to\" o\" s \" se ser serv erve rve ve p e pr pra pra ra t a tr tra tran rans ansa nsar sar ar e r e e s e so só só ó # ́ #r #ra #rac raci acis cism ismo ',racismoN1
'não ão ̃o e o é é é m ́ ma mac mach achi chis hism ismo smo, mo, o, m , ma mas mas as n s no no no r o re rel rela elac laci acio cion iona onam name amen ment ento nto to o o o o h o ho hom home omem mem em t m te tem tem em q m qu que que ue m e mo mos most ostr stra trar rar ar q r qu que quem uem em m m ma man mand anda nda. ',racismoN1
