@relation _home_sebastiao_sebastiao_red_exemplo2

@attribute text string
@attribute @@class@@ {semRacismoN2,racismoN2}

@data
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do a do a o a o a   a p a p a pe a pe  pes pes pess pess esso esso ssoa ssoa soa soa  oa s oa s a se a se  se se  se i se i e ir e ir  irr irr irri irri rrit rrit rita rita ita ita  ta c ta c a co a co  com com com com  om v om v m vo m vo  voc voc voce voce ocê ocê cê cê  ê e ê e ̂ e ̂ e   e d e d e di e di  diz diz diz: diz: iz: iz:  z: v z: v : vo : vo  voc voc voce voce ocê ocê cê cê  ê e ê e ̂ es ̂ es  est est esta esta stá stá tá tá  á n á n ́ na ́ na  na na  na m na m a mi a mi  min min minh minh inha inha nha nha  ha l ha l a li a li  lis lis list list ista ista sta sta  ta n ta n a ne a ne  neg neg negr negr egra egra gra. ',racismoN2
'e se  se se  se d se d e de e de  deu deu deus deus eus eus  us f us f s fo s fo  fos fos foss foss osse osse sse sse  se n se n e ne e ne  neg neg negr negr egro egro gro, gro, ro, ro,  o, i o, i , ir , ir  iri iri iria iria ria ria  ia e ia e a ex a ex  exi exi exis exis xist xist isti isti stir stir tir tir  ir r ir r r ra r ra  rac rac raci raci acis acis cism cism ismo ismo smo? ',racismoN2
'voce ocê ocê cê cê  ê e ê e ̂ é ̂ é  é é  é u é u ́ um ́ um  uma uma uma uma  ma n ma n a ne a ne  neg neg negr negr egra egra gra gra  ra b ra b a bo a bo  bon bon boni boni onit onit nita nita ita, ita, ta, ta,  a, p a, p , po , po  por por porq porq orqu orqu rque rque que que  ue t ue t e te e te  tem tem tem tem  em o em o m o m o   o n o n o na o na  nar nar nari nari ariz ariz riz riz  iz f iz f z fi z fi  fin fin fino fino ino! ',racismoN2
'“voc voce voce ocê ocê cê cê  ê d ê d ̂ de ̂ de  dev dev deve deve eve eve  ve g ve g e go e go  gos gos gost gost osta osta star star tar tar  ar d ar d r de r de  de de  de m de m e mo e mo  mor mor more more oren oren rena rena ena. ena. na. na.  a. n a. n . ne . ne  né né né, né, é, é,  ́, b ́, b , br , br  bra bra bran bran ranc ranc anca anca ncã ncã cão cão ão? ão? ̃o?” ',racismoN2
'voce ocê ocê cê cê  ê e ê e ̂ é ̂ é  é é  é u é u ́ um ́ um  um um  um n um n m ne m ne  neg neg negr negr egro egro gro gro  ro t ro t o ti o ti  tip tip tipo tipo ipo ipo  po a ',racismoN2
'homo omof omof mofo mofo ofob ofob fobi fobi obic obic bico bico ico ico  co e co e o e o e   e b e b e bu e bu  bur bur burr burr urro urro rro rro  ro p ro p o po o po  por por por por  or a or a r ac r ac  acr acr acre acre cred cred redi redi edit edit dita dita itar itar tar tar  ar e ar e r em r em  em em  em t em t m tu m tu  tud tud tudo tudo udo udo  do q do q o qu o qu  que que que que  ue v ue v e ve e ve  vê vê vê vê  ê n ê n ̂ na ̂ na  na na  na i na i a in a in  int int inte inte nter nter tern tern erne erne rnet ',racismoN2
'\"cli clie clie lien lien ient ient ente ente nte nte  te c te c e cl e cl  cla cla clar clar laro laro aro aro  ro a ro a o ac o ac  ace ace aces aces cess cess essa essa ssa ssa  sa o sa o a o a o   o t o t o tw o tw  twi twi twit twit witt witt itte itte tter tter ter ter  er d er d r de r de  de de  de g de g e gr e gr  gra gra grac grac raç raç aça aça ça ça  ̧a d ̧a d a do a do  do do  do s do s o se o se  seu seu seu seu  eu c eu c u ce u ce  cel cel celu celu elul elul lula lula ular ular lar! lar! ar!\" ar!\" r!\". r!\". !\". !\".  \". e \". e . en . en  ent ent enta enta ntã ntã tão tão ão ão  ̃o q ̃o q o qu o qu  que que quer quer uer uer  er d er d r di r di  diz diz dize dize izer izer zer zer  er q er q r qu r qu  que que que que  ue c ue c e cl e cl  cli cli clie clie lien lien ient ient ente ente nte nte  te e te e e es e es  esc esc escu escu scur scur curo curo uro uro  ro n ro n o na o na  nã nã não não ão ão  ̃o p ̃o p o po o po  pod pod pode pode ode? ode? de? de?  e? l e? l ? la ? la  lam lam lame lame amen amen ment ment enta enta ntá ntá táv táv áve áve ́vel ́vel vel vel  el e el e l es l es  ess ess esse esse sse sse  se r se r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo. ',racismoN2
'(tod todo todo odo odo  do b do b o ba o ba  ban ban band band andi andi ndid ndid dido dido ido ido  do e do e o é o é  é é  é n é n ́ ne ́ ne  neg neg negr negr egro egro gro gro  ro o ro o o ou o ou  ou ou  ou t ou t u te u te  tem tem tem tem  em a em a m a m a   a a a a a al a al  alm alm alma alma lma lma  ma n ma n a ne a ne  neg neg negr negr egra egra gra) ',racismoN2
'‘fav fave fave avel avel vela vela elad elad lado lado ado’ ado’ do’ do’  o’ e o’ e ’ e ’ e   e ‘ e ‘ e ‘v e ‘v  ‘va ‘va ‘vag ‘vag vaga vaga agab agab gabu gabu abun abun bund bund undo undo ndo’ ndo’ do’: do’: o’: o’:  ’: o ’: o : os : os  os os  os x os x s xi s xi  xin xin xing xing inga inga ngam ngam game game amen amen ment ment ento ento ntos ntos tos tos  os q os q s qu s qu  que que que que  ue l ue l e le e le  lev lev leva leva evar evar vara vara aram aram ram ram  am b am b m br m br  bru bru brun brun runo runo uno uno  no d no d o de o de  de de  de l de l e lu e lu  luc luc luca luca uca uca  ca a ca a a a a a   a s a s a se a se  ser ser ser ser  er c er c r co r co  con con cond cond onde onde nden nden dena dena enad enad nado nado ado ado  do p do p o pe o pe  pel pel pela pela ela ela  la j la j a ju a ju  jus jus just just usti usti stic stic tiç tiç iça ',racismoN2
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do o do o o o o o   o d o d o de o de  dem dem demo demo emô emô môn môn ôni ôni ̂nio ̂nio nio nio  io d io d o da o da  das das das das  as e as e s en s en  enf enf enfe enfe nfer nfer ferm ferm ermi ermi rmid rmid mida mida idad idad dade dade ades ades des des  es i es i s in s in  inc inc incu incu ncur ncur cura cura urá urá ráv ráv áve áve ́vei ́vei veis veis eis eis  is e is e s é s é  é é  é c é c ́ ch ́ ch  cha cha cham cham hama hama amad amad mado mado ado ado  do d do d o de o de  de de  de p de p e pr e pr  pre pre pret pret reto reto eto eto  to v to v o ve o ve  vel vel velh velh elho elho lho. ',racismoN2
'toda oda oda  da m da m a mi a mi  min min minh minh inha inha nha nha  ha a ha a a ad a ad  ado ado adol adol dole dole oles oles lesc lesc esce esce scen scen cenc cenc enci enci ncia ncia cia, cia, ia, ia,  a, a a, a , ao , ao  ao ao  ao a ao a o at o at  ate ate aten aten tend tend ende ende nder nder der der  er a er a r a r a   a p a p a po a po  por por port port orta orta rta rta  ta d ta d a da a da  da da  da c da c a ca a ca  cas cas casa casa asa asa  sa d sa d a da a da  da da  da m da m a mi a mi  min min minh minh inha inha nha nha  ha v ha v a vo a vo  vó vó vó, vó, ó, ó,  ́, e ́, e , eu , eu  eu eu  eu o eu o u ou u ou  ouv ouv ouvi ouvi uvi uvi  vi a vi a i a i a   a p a p a pe a pe  per per perg perg ergu ergu rgun rgun gunt gunt unta unta nta: nta: ta: ta:  a: \" a: \" : \"p : \"p  \"po \"po \"pos \"pos poss poss osso osso sso sso  so f so f o fa o fa  fal fal fala fala alar alar lar lar  ar c ar c r co r co  com com com com  om s om s m su m su  sua sua sua sua  ua p ua p a pa a pa  pat pat patr patr atro atro troa troa roa? roa? oa?\" ',racismoN2
'mere erec erec rece rece ecem ecem cem cem  em s em s m su m su  sur sur surr surr urra urra rra rra  ra d ra d a de a de  de de  de l de l e la e la  lam lam lamp lamp ampa ampa mpad mpad pada pada ada ada  da f da f a fl a fl  flu flu fluo fluo luor luor uore uore ores ores resc resc esce esce scen scen cent cent ente ente nte nte  te p te p e pr e pr  pra pra pra pra  ra a ra a a ap a ap  apr apr apre apre pren pren rend rend ende ende nder nder dere dere erem erem rem rem  em a em a m a m a   a s a s a se a se  ser ser ser ser  er g er g r ge r ge  gen gen gent gent ente ',racismoN2
'voce ocê ocê cê cê  ê n ê n ̂ na ̂ na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é n é n ́ ne ́ ne  neg neg negr negr egro egro gro, gro, ro, ro,  o, v o, v , vo , vo  voc voc voce voce ocê ocê cê cê  ê e ê e ̂ é ̂ é  é é  é m é m ́ mo ́ mo  mor mor more more oren oren rend rend endo endo ndo ndo  do c do c o cl o cl  cla cla clar clar laro ',racismoN2
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do v do v o vo o vo  voc voc voce voce ocê ocê cê cê  ê d ê d ̂ di ̂ di  diz diz diz diz  iz q iz q z qu z qu  que que que que  ue q ue q e qu e qu  que que quer quer uer uer  er e er e r es r es  esc esc escl escl scla scla clar clar lare lare arec arec rece rece ecer ecer cer cer  er u er u r um r um  um um  um a um a m as m as  ass ass assu assu ssun ssun sunt sunt unto unto nto. ',racismoN2
'barr arri arri rrig rrig riga riga iga iga  ga s ga s a su a su  suj suj suja ',racismoN2
'(os  os n os n s ne s ne  neg neg negr negr egro egro gros gros ros ros  os n os n s na s na  nã nã não não ão ão  ̃o s ̃o s o sa o sa  sã sã são são ão ão  ̃o n ̃o n o no o no  nor nor norm norm orma orma rmai rmai mais mais ais ais  is e is e s e s e   e n e n e na e na  nã nã não não ão ão  ̃o m ̃o m o me o me  mer mer mere mere erec erec rece rece ecem ecem cem cem  em n em n m ne m ne  nen nen nenh nenh enhu enhu nhum nhum hum hum  um r um r m re m re  res res resp resp espe espe spei spei peit peit eito eito ito) ',racismoN2
'pena ena ena  na q na q a qu a qu  que que que que  ue e ue e e eu e eu  eu eu  eu n eu n u na u na  nã nã não não ão ão  ̃o n ̃o n o na o na  nas nas nasc nasc asci asci sci sci  ci c ci c i co i co  com com com com  om u om u m um m um  uma uma uma uma  ma p ma p a pe a pe  pel pel pele pele ele ele  le m le m e mo e mo  mor mor more more oren oren rena rena ena ena  na i na i a ig a ig  igu igu igua igua gual gual ual ual  al a al a l a l a   a s a s a su a su  sua ',racismoN2
'“ess essa essa ssa ssa  sa p sa p a pr a pr  pre pre pret pret reta reta eta eta  ta r ta r a ro a ro  rou rou roub roub oubo oubo ubou ubou bou bou  ou a ou a u a u a   a m a m a mi a mi  min min minh minh inha inha nha nha  ha f ha f a fi a fi  fil fil filh filh ilha ilha lha” lha” ha” ha”  a” m a” m ” mu ” mu  mul mul mulh mulh ulhe ulhe lher lher her her  er t er t r te r te  ten ten tent tent enta enta nta nta  ta s ta s a se a se  seq seq sequ sequ eque eque ques ques uest uest estr estr stra stra trar trar rar rar  ar f ar f r fi r fi  fil fil filh filh ilha ilha lha lha  ha d ha d a de a de  de de  de c de c e ca e ca  cas cas casa casa asal asal sal sal  al i al i l in l in  int int inte inte nter nter terr terr erra erra rrac rrac raci raci acia acia cial ',racismoN2
'ah,  h, m h, m , ma , ma  mas mas mas mas  as v as v s vo s vo  voc voc voce voce ocê ocê cê cê  ê e ê e ̂ é ̂ é  é é  é b é b ́ br ́ br  bra bra bran bran ranc ranc anca anca nca nca  ca p ca p a po a po  por por por por  or d or d r de r de  den den dent dent entr entr ntro ntro tro! tro! ro! ro!  o! q o! q ! qu ! qu  que que que que  ue ? ',racismoN2
'eu i u ir u ir  ir ir  ir c ir c r co r co  con con conh conh onhe onhe nhec nhec hece hece ecer ecer cer cer  er a er a r a r a   a f a f a fa a fa  fam fam fami fami amí amí míl míl íli íli ́lia ́lia lia lia  ia d ia d a do a do  do do  do m do m o me o me  meu meu meu meu  eu n eu n u na u na  nam nam namo namo amor amor mora mora orad orad rado rado ado ado  do e do e o e o e   e o e o e o e o   o t o t o ti o ti  tio tio tio tio  io d io d o de o de  del del dele dele ele ele  le p le p e pe e pe  per per perg perg ergu ergu rgun rgun gunt gunt unta unta ntar ntar tar tar  ar q ar q r qu r qu  qua qua quan quan uant uant anto anto nto nto  to e to e o el o el  ele ele ele ele  le t le t e ta e ta  tá tá tá tá  á m á m ́ me ́ me  me me  me p me p e pa e pa  pag pag paga paga agan agan gand gand ando ando ndo ndo  do p do p o po o po  por por porq porq orqu orqu rque rque que que  ue q ue q e qu e qu  que que quer quer uer uer  er u er u r um r um  uma uma uma uma  ma t ma t a ta a ta  tam tam tamb tamb ambe ambe mbé mbé bém bém ém ',racismoN2
'voce ocê ocê cê cê  ê n ê n ̂ na ̂ na  nã nã não não ão ão  ̃o p ̃o p o pa o pa  par par pare pare arec arec rece rece ece ece  ce n ce n e ne e ne  neg neg negr negr egra egra gra, gra, ra, ra,  a, n a, n , na , na  nã nã não não ão ão  ̃o t ̃o t o te o te  tem tem tem tem  em a em a m aq m aq  aqu aqu aque aque quel quel uele uele eles eles les les  es t es t s tr s tr  tra tra trac trac raç raç aço aço ços ços ̧os ̧os  os n os n s ne s ne  neg neg negr negr egro egro gros gros ros! ros! os!! os!! s!!! ',racismoN2
'voce ocê ocê cê cê  ê u ê u ̂ us ̂ us  usa usa usa usa  sa p sa p a po a po  pó pó pó pó  ó c ó c ́ co ́ co  com com comp comp ompa ompa mpac mpac pact pact acto acto cto cto  to ( to ( o (m o (m  (ma (ma (maq (maq maqu maqu aqui aqui quia quia uiag uiag iage iage agem agem gem) gem) em) em)  m) o m) o ) ou ) ou  ou ou  ou c ou c u ca u ca  car car carv carv arva arva rvã rvã vão vão ão? ',racismoN2
'se n e na e na  nad nad nada nada ada ada  da d da d a de a de  der der der der  er c er c r ce r ce  cer cer cert cert erto erto rto rto  to c to c o co o co  con con cont cont onti onti ntin ntin tinu tinu inua inua nuar nuar uare uare arem arem remo remo emos emos mos mos  os s os s s se s se  sen sen send send endo endo ndo ndo  do p do p o pr o pr  pre pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eitu eitu ituo ituo tuos tuos uoso uoso osos osos sos sos  os a os a s aq s aq  aqu aqu aqui aqui qui qui  ui d ui d i do i do  do do  do a do a o al o al  alt alt alto alto lto lto  to d to d o do o do  do do  do c do c o ca o ca  cas cas cast cast aste aste stel stel telo ',racismoN2
'voce ocê ocê cê cê  ê n ê n ̂ na ̂ na  nã nã não não ão ão  ̃o t ̃o t o te o te  ter ter ter ter  er d er d r di r di  dir dir dire dire irei irei reit reit eito eito ito ito  to a to a o a o a   a c a c a co a co  con con conh conh onhe onhe nhec nhec hece hece ecer ecer cer cer  er s er s r se r se  seu seu seus seus eus eus  us a us a s an s an  anc anc ance ance nces nces cest cest estr estr stra stra trai trai rais rais ais ais  is d is d s di s di  dir dir dire dire iret iret reto reto etos etos tos tos  os p os p s po s po  por por porq porq orqu orqu rque rque que que  ue o ue o e os e os  os os  os b os b s br s br  bra bra bran bran ranc ranc anco anco ncos ncos cos cos  os q os q s qu s qu  que que quei quei ueim ueim eima eima imar imar mara mara aram aram ram ram  am t am t m to m to  tod tod todo todo odos odos dos dos  os o os o s os s os  os os  os a os a s ar s ar  arq arq arqu arqu rqui rqui quiv quiv uivo uivo ivos ivos vos? ',racismoN2
'voce ocê ocê cê cê  ê t ê t ̂ te ̂ te  tem tem tem tem  em u em u m um m um  uma uma uma uma  ma b ma b a be a be  bel bel bele bele elez elez leza leza eza eza  za e za e a ex a ex  exo exo exó exó xót xót óti óti ́tic ́tic tica ',racismoN2
'“nã não não ão ão  ̃o s ̃o s o so o so  sou sou sou sou  ou t ou t u te u te  teu teu teus teus eus eus  us b us b s br s br  bra bra bran bran ranc ranc anco anco ncos ',racismoN2
'noss ossa ossa ssa, ssa, sa, sa,  a, s a, s , se , se  seu seu seu seu  eu n eu n u na u na  nam nam namo namo amor amor mora mora orad orad rado rado ado ado  do e do e o é o é  é é  é b é b ́ br ́ br  bra bra bran bran ranc ranc anco anco nco? nco? co? co?  o? t o? t ? ta ? ta  tá tá tá tá  á d á d ́ de ́ de  de de  de p de p e pa e pa  par par para para arab arab rabe rabe abé abé bén bén éns ',racismoN2
'\"nã não não ão ão  ̃o s ̃o s o so o so  sou sou sou sou  ou t ou t u tu u tu  tua tua tuas tuas uas uas  as n as n s ne s ne  neg neg nega nega ega! ega! ga!\" ga!\" a!\" a!\"  !\" # !\" # \" #a \" #a  #ah #ah #ahb #ahb ahbr ahbr hbra hbra bran bran ranc ranc anco anco ncod ncod coda coda odá odá dáu dáu áum áum ́umt ́umt umte umte mtem mtem temp temp empo ',racismoN2
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do v do v o vo o vo  voc voc voce voce oce oce  ce n ce n e na e na  nao nao nao nao  ao c ao c o co o co  com com come come ome ome  me a me a e a e a   a p a p a pi a pi  pip pip pipo pipo ipoc ipoc poca poca oca oca  ca q ca q a qu a qu  que que quei quei ueim ueim eima eima imad imad madi madi adin adin dinh dinh inha inha nha. nha. ha.” ',racismoN2
'eu n u na u na  nã nã não não ão ão  ̃o s ̃o s o so o so  sou sou sou sou  ou r ou r u ra u ra  rac rac raci raci acis acis cist cist ista ista sta sta  ta p ta p a pq a pq  pq pq  pq r pq r q ra q ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o é o é  é é  é c é c ́ cr ́ cr  cri cri crim crim rime rime ime ime  me e me e e e e e   e c e c e cr e cr  cri cri crim crim rime rime ime ime  me e me e e é e é  é é  é c é c ́ co ́ co  coi coi cois cois oisa oisa isa isa  sa d sa d a de a de  de de  de n de n e ne e ne  neg neg negr negr egro ',racismoN2
'fala alar alar lara lara aram aram ram ram  am p am p m pr m pr  pra pra pra pra  ra m ra m a mi a mi  mim mim mim mim  im q im q m qu m qu  que que que que  ue c ue c e ca e ca  cab cab cabe cabe abel abel belo belo elo elo  lo c lo c o ca o ca  cac cac cach cach ache ache chea chea head head eado eado ado ado  do a do a o ar o ar  arm arm arma arma rmad rmad mado mado ado ado  do e do e o é o é  é é  é r é r ́ ri ́ ri  rid rid ridi ridi idí idí díc díc ícu ícu ́cul ́cul culo culo ulo. ulo. lo. lo.  o. s o. s . si . si  sin sin sinc sinc ince ince ncer ncer cera cera eram eram rame rame amen amen ment ment ente ente nte nte  te # te # e #r e #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo. smo. mo. mo.  o. v o. v . vo . vo  vou vou vou vou  ou a ou a u as u as  ass ass assu assu ssum ssum sumi sumi umir umir mir mir  ir m ir m r me r me  meu meu meus meus eus eus  us c us c s ca s ca  cac cac cach cach acho acho chos chos hos hos  os s os s s si s si  sim sim sim sim  im e im e m e m e   e f e f e fo e fo  fod fod foda foda oda- oda- da-s da-s a-se a-se -se. ',racismoN2
'deve eve eve  ve s ve s e se e se  ser ser ser ser  er d er d r di r di  dif dif difi difi ifí ifí fíc fíc íci íci ́cil ́cil cil cil  il p il p l pa l pa  par par para para ara ara  ra v ra v a vo a vo  voc voc voce voce ocê ocê cê, cê, ê, ê,  ̂, t ̂, t , tr , tr  tra tra trab trab raba raba abal abal balh balh alha alha lhar lhar har har  ar e ar e r e r e   e e e e e es e es  est est estu estu stud stud tuda tuda udar udar dar. ',racismoN2
'fala alav alav lava lava avam avam vam vam  am q am q m qu m qu  que que que que  ue m ue m e me e me  meu meu meu meu  eu c eu c u ca u ca  cab cab cabe cabe abel abel belo belo elo elo  lo p lo p o pa o pa  par par pare pare arec arec reci reci ecia ecia cia cia  ia d ia d a de a de  de de  de p de p e po e po  poo poo pood pood oodl oodl odle odle dle dle  le e le e e eu e eu  eu eu  eu r eu r u re u re  res res resp resp espo espo spon spon pond pond ondi ondi ndia ndia dia dia  ia q ia q a qu a qu  que que que que  ue r ue r e ri e ri  rin rin rinh rinh inha inha nha nha  ha h ha h a ho a ho  hor hor hora hora orá orá rár rár ári ári ́rio ́rio rio rio  io m io m o ma o ma  mar mar marc marc arca arca rcad rcad cado cado ado ado  do n do n o no o no  no no  no p no p o pe o pe  pet pet pets pets etsh etsh tsho tsho shop shop hop hop  op t op t p to p to  tod tod toda toda oda oda  da s da s a se a se  sem sem sema sema eman eman mana mana ana, ana, na, na,  a, m a, m , ma , ma  mas mas mas mas  as q as q s qu s qu  que que que que  ue a ue a e a e a   a c a c a ca a ca  cad cad cade cade adel adel dela dela ela ela  la n la n a na a na  nã nã não não ão ão  ̃o e ̃o e o er o er  era era era era  ra e ra e a eu a eu  eu eu  eu # eu # u #r u #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ',racismoN2
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do f do f o fa o fa  fal fal fala fala alam alam lam lam  am \" am \" m \"l m \"l  \"li \"li \"lis \"lis list list ista ista sta sta  ta n ta n a ne a ne  neg neg negr negr egra egra gra\" gra\" ra\" ra\"  a\" p a\" p \" pa \" pa  par par para para ara ara  ra c ra c a co a co  coi coi cois cois oisa oisa isas isas sas sas  as r as r s ru s ru  rui rui ruin ruin uins uins ins” ',racismoN2
'voce ocê ocê cê cê  ê n ê n ̂ na ̂ na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é n é n ́ ne ́ ne  neg neg negr negr egro ',racismoN2
'este ster ster tere tere ereo ereo reó reó eót eót óti óti ́tip ́tip tipo tipo ipo ipo  po d po d o de o de  de de  de l de l e la e la  lad lad ladr ladr adra adra drã drã rão rão ão! ',racismoN2
'a mo  moc moc moç moç oça oça ça ça  ̧a q ̧a q a qu a qu  que que quer quer uer uer  er \" er \" r \"a r \"a  \"a \"a  \"a p \"a p a pa a pa  paz paz paz paz  az m az m z mu z mu  mun mun mund mund undi undi ndia ndia dial dial ial\" ial\" al\", al\", l\", l\",  \", m \", m , ma , ma  mas mas mas mas  as a as a s ac s ac  ach ach acha acha cha cha  ha n ha n a ne a ne  neg neg negr negr egro egro gro gro  ro u ro u o um o um  uma uma uma uma  ma m ma m a me a me  mer mer merd merd erda erda rda. rda. da. da.  a. s a. s . so . so  sor sor sorv sorv orve orve rvet rvet vete vete ete, ete, te, te,  e, n e, n , ne , ne  né né né? né? é? é?  ́? s ́? s ? se ? se  sei sei sei. sei. ei.. ei.. i... i... ... ...  .. # .. # . #r . #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',racismoN2
'o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do a do a o a o a   a b a b a bo a bo  bol bol bola bola ola ola  la p la p a pr a pr  pri pri prin prin rinc rinc inci inci ncip ncip cipa cipa ipal ipal pal pal  al d al d l da l da  da da  da s da s a si a si  sin sin sinu sinu inuc inuc nuca nuca uca uca  ca e ca e a é a é  é é  é b é b ́ br ́ br  bra bra bran bran ranc ranc anca anca nca. ',racismoN2
'“o p o pr o pr  pro pro prof prof rofe rofe ofes ofes fess fess esso esso ssor ssor sor sor  or d or d r di r di  dis dis diss diss isse isse sse sse  se q se q e qu e qu  que que que que  ue e ue e e eu e eu  eu eu  eu p eu p u pr u pr  pre pre prec prec reci reci ecis ecis cisa cisa isav isav sava sava ava ava  va d va d a de a de  de de  de u de u e um e um  um um  um h um h m ho m ho  hom hom home home omem omem mem mem  em p em p m pr m pr  pra pra pra pra  ra m ra m a me a me  me me  me ‘ me ‘ e ‘c e ‘c  ‘co ‘co ‘col ‘col colo colo oloc oloc loca loca ocar ocar car car  ar n ar n r na r na  na na  na l na l a li a li  lin lin linh linh inha inha nha’ nha’ ha’” ha’” a’” a’”  ’” h ’” h ” ht ” ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/e ly/e y/ev y/ev /evb /evb evbd evbd vbd3 vbd3 bd30 bd30 d308 d308 308u 308u 08uu 08uu 8uud 8uud uudf uudf udf udf  df df   f  # f  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ',racismoN2
'como omo omo  mo a mo a o as o as  ass ass assi assi ssim ssim sim sim  im v im v m vo m vo  voc voc voce voce ocê ocê cê cê  ê n ê n ̂ na ̂ na  nã nã não não ão ão  ̃o s ̃o s o sa o sa  sab sab sabe sabe abe abe  be s be s e sa e sa  sam sam samb samb amba amba mbar mbar bar? ',racismoN2
'de o e on e on  ond ond onde onde nde nde  de v de v e ve e ve  vem vem vem vem  em e em e m es m es  ess ess esse esse sses sses ses ses  es o es o s ol s ol  olh olh olho olho lhos lhos hos? ',racismoN2
'voce ocê ocê cê cê  ê e ê e ̂ é ̂ é  é é  é p é p ́ pr ́ pr  pri pri priv priv rivi rivi ivil ivil vile vile ileg ileg legi legi egia egia giad giad iada iada ada ada  da p da p a po a po  por por por por  or s or s r se r se  ser ser ser ser  er c er c r co r co  cot cot coti coti otis otis tist tist ista ',racismoN2
'voce ocê ocê cê cê  ê n ê n ̂ ne ̂ ne  nem nem nem nem  em p em p m pa m pa  par par pare pare arec arec rece rece ece ece  ce n ce n e ne e ne  neg neg negr negr egro ',racismoN2
'rt “ t “@ t “@  “@1 “@1 “@1f “@1f @1fo @1fo 1for 1for fore fore orev orev reve reve ever ever vera vera eral eral ralo ralo alon alon lone lone onee onee nee_ nee_ ee_: ee_: e_: e_:  _: o _: o : o : o   o r o r o ra o ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com come come omec omec meç meç eça eça ça ça  ̧a q ̧a q a qu a qu  qua qua quan quan uand uand ando ando ndo ndo  do a do a o al o al  alg alg algu algu lgue lgue gué gué uém uém ém ém  ́m v ́m v m va m va  vai vai vai vai  ai t ai t i ti i ti  tir tir tira tira irar irar rar rar  ar f ar f r fo r fo  fot fot foto foto oto oto  to e to e o e o e   e d e d e di e di  diz diz diz diz  iz \" iz \" z \"c z \"c  \"co \"co \"col \"col colo colo oloc oloc loca loca oca oca  ca o ca o a o a o   o f o f o fl o fl  fla fla flas flas lash lash ash ash  sh p sh p h po h po  por por porq porq orqu orqu rque rque que que  ue t ue t e ta e ta  ta ta  ta m ta m a mu a mu  mui mui muit muit uito uito ito ito  to e to e o es o es  esc esc escu escu scur scur curo curo uro uro  ro a ro a o aq o aq  aqu aqu aqui aqui qui\" qui\" ui\"” ',racismoN2
'“mer merc merc erca erca rcad rcad cado cado ado ado  do n do n o ne o ne  neg neg negr negr egro egro gro” ',racismoN2
'nao  ao s ao s o so o so  sou sou sou sou  ou h ou h u ho u ho  hom hom homo homo omof omof mofo mofo ofó ofó fób fób óbi óbi ́bic ́bic bico bico ico ico  co s co s o so o so  só só só só  ó n ó n ́ na ́ na  nã nã não não ão ão  ̃o g ̃o g o go o go  gos gos gost gost osto osto sto sto  to d to d o de o de  de de  de g de g e ga e ga  gay gay gays gays ays ays  ys a ys a s ac s ac  ach ach acho acho cho cho  ho q ho q o qu o qu  que que que que  ue e ue e e el e el  ele ele eles eles les les  es n es n s na s na  nao nao nao nao  ao p ao p o pr o pr  pre pre prec prec reci reci ecis ecis cisa cisa isav isav sava sava avam avam vam vam  am e am e m ex m ex  exi exi exis exis xist xist isti isti stir ',racismoN2
